game_id,season,week,gameday,weekday,gametime,home_team,away_team,home_score,away_score,home_rest,away_rest,spread_line,total_line,over_odds,under_odds,home_moneyline,away_moneyline,roof,surface,temp,wind,stadium_id,game_date,total_plays_off,pass_plays_off,rush_plays_off,pass_pct_off,rush_pct_off,red_zone_pass_pct_off,deep_pass_pct_off,avg_air_yards_off,avg_yac_off,total_pass_plays,blitz_rate_def,pressure_rate_def,man_coverage_pct_def,zone_coverage_pct_def,posteam,defteam
2021_04_DET_CHI,2021,4,2021-10-03,Sunday,13:00,CHI,DET,24,14,7,7,3.0,42.0,-101,-110,-148,134,outdoors,grass,72.0,4.0,CHI98,2021-10-03,57,18,39,0.3157894736842105,0.6842105263157895,0.1,0.0,13.647058823529411,5.363636363636363,18,0.0555555555555555,0.2222222222222222,0.0555555555555555,0.9444444444444444,CHI,DET
2021_04_CAR_DAL,2021,4,2021-10-03,Sunday,13:00,DAL,CAR,36,28,6,10,4.5,51.5,102,-114,-210,186,closed,matrixturf,0.0,0.0,DAL00,2021-10-03,58,24,34,0.4137931034482758,0.5862068965517241,0.4545454545454545,0.0,7.136363636363637,6.428571428571429,24,0.0,0.0416666666666666,0.1666666666666666,0.8333333333333334,DAL,CAR
2021_04_IND_MIA,2021,4,2021-10-03,Sunday,13:00,MIA,IND,17,27,7,7,2.5,41.5,-107,-104,-144,130,outdoors,grass,85.0,16.0,MIA00,2021-10-03,49,33,16,0.673469387755102,0.3265306122448979,0.5555555555555556,0.0,7.666666666666667,2.95,33,0.1212121212121212,0.1212121212121212,0.0909090909090909,0.9090909090909092,MIA,IND
2021_04_CLE_MIN,2021,4,2021-10-03,Sunday,13:00,MIN,CLE,7,14,7,7,-1.0,52.0,-114,102,-106,-105,dome,sportturf,0.0,0.0,MIN01,2021-10-03,63,40,23,0.6349206349206349,0.365079365079365,0.2857142857142857,0.0,8.421052631578947,3.2,40,0.05,0.225,0.125,0.875,MIN,CLE
2021_04_NYG_NO,2021,4,2021-10-03,Sunday,13:00,NO,NYG,21,27,7,7,7.5,43.0,-115,103,-337,286,dome,sportturf,0.0,0.0,NOR00,2021-10-03,65,26,39,0.4,0.6,0.3333333333333333,0.0769230769230769,7.423076923076923,6.157894736842105,26,0.0384615384615384,0.0,0.1538461538461538,0.8461538461538461,NO,NYG
2021_04_TEN_NYJ,2021,4,2021-10-03,Sunday,13:00,NYJ,TEN,27,24,7,7,-5.5,44.5,-105,-106,206,-234,outdoors,fieldturf,78.0,9.0,NYC01,2021-10-03,60,35,25,0.5833333333333334,0.4166666666666667,0.6153846153846154,0.0,9.382352941176473,4.476190476190476,35,0.0571428571428571,0.0285714285714285,0.0571428571428571,0.9428571428571428,NYJ,TEN
2021_04_KC_PHI,2021,4,2021-10-03,Sunday,13:00,PHI,KC,30,42,6,7,-7.5,53.5,-106,-105,296,-349,outdoors,grass,73.0,8.0,PHI00,2021-10-03,70,51,19,0.7285714285714285,0.2714285714285714,0.7,0.0,7.166666666666667,6.4375,51,0.0588235294117647,0.1372549019607843,0.0392156862745098,0.9607843137254902,PHI,KC
2021_04_ARI_LA,2021,4,2021-10-03,Sunday,16:05,LA,ARI,20,37,7,7,3.5,53.5,-110,-101,-200,178,dome,matrixturf,0.0,0.0,LAX01,2021-10-03,64,41,23,0.640625,0.359375,0.5833333333333334,0.1219512195121951,8.634146341463415,4.115384615384615,41,0.0,0.1219512195121951,0.073170731707317,0.926829268292683,LA,ARI
2021_04_SEA_SF,2021,4,2021-10-03,Sunday,16:05,SF,SEA,21,28,7,7,2.5,52.0,-103,-108,-133,120,outdoors,grass,80.0,0.0,SFO01,2021-10-03,73,43,30,0.589041095890411,0.410958904109589,0.5,0.0,8.585365853658537,7.0,43,0.0465116279069767,0.1395348837209302,0.2093023255813953,0.7906976744186046,SF,SEA
2021_04_BAL_DEN,2021,4,2021-10-03,Sunday,16:25,DEN,BAL,7,23,7,7,1.0,44.0,-105,-106,-118,107,outdoors,grass,77.0,11.0,DEN00,2021-10-03,59,42,17,0.711864406779661,0.288135593220339,0.6666666666666666,0.0,9.594594594594597,5.2105263157894735,42,0.1428571428571428,0.2619047619047619,0.0952380952380952,0.9047619047619048,DEN,BAL
2021_04_PIT_GB,2021,4,2021-10-03,Sunday,16:25,GB,PIT,27,17,7,7,6.5,45.0,-108,-103,-276,239,outdoors,grass,67.0,4.0,GNB00,2021-10-03,72,39,33,0.5416666666666666,0.4583333333333333,0.7,0.0,9.555555555555555,6.65,39,0.0769230769230769,0.1794871794871795,0.1025641025641025,0.8974358974358975,GB,PIT
2021_04_TB_NE,2021,4,2021-10-03,Sunday,20:20,NE,TB,17,19,7,7,-6.0,49.5,-101,-110,223,-255,outdoors,fieldturf,62.0,4.0,BOS00,2021-10-03,54,46,8,0.8518518518518519,0.1481481481481481,1.0,0.0,5.166666666666667,5.181818181818182,46,0.0869565217391304,0.2608695652173913,0.108695652173913,0.8913043478260869,NE,TB
