season,week,posteam,total_plays,pass_plays,rush_plays,pass_pct,rush_pct,red_zone_pass_pct,deep_pass_pct,avg_air_yards,avg_yards_after_catch
2023,1,TEN,59,37,22,0.6271186440677966,0.3728813559322034,0.6666666666666666,NA,9.117647058823529,7.75
2023,1,WAS,65,37,28,0.5692307692307692,0.4307692307692308,0.3,NA,7.354838709677419,3.5789473684210527
2023,2,ARI,61,31,30,0.5081967213114754,0.4918032786885246,0.3333333333333333,0.16129032258064516,9.96774193548387,4.095238095238095
2023,2,ATL,78,33,45,0.4230769230769231,0.5769230769230769,0.47058823529411764,NA,7.71875,5.526315789473684
2023,2,BAL,70,33,37,0.4714285714285714,0.5285714285714286,0.4,0.12121212121212122,9.090909090909092,3.25
2023,2,BUF,74,39,35,0.527027027027027,0.47297297297297297,0.5,NA,4.621621621621622,4.935483870967742
2023,2,CAR,57,38,19,0.6666666666666666,0.3333333333333333,0.8571428571428571,NA,7.818181818181818,3.590909090909091
2023,2,CHI,51,35,16,0.6862745098039216,0.3137254901960784,0.3333333333333333,NA,6.172413793103448,6.9375
2023,2,CIN,57,42,15,0.7368421052631579,0.2631578947368421,0.6842105263157895,NA,5.390243902439025,5.2592592592592595
2023,2,CLE,83,46,37,0.5542168674698795,0.4457831325301205,0.375,NA,9.875,4.5
2023,2,DAL,84,39,45,0.4642857142857143,0.5357142857142857,0.34615384615384615,NA,4.368421052631579,5.193548387096774
2023,2,DEN,63,40,23,0.6349206349206349,0.36507936507936506,0.6428571428571429,NA,9.375,6.111111111111111
2023,2,DET,64,37,27,0.578125,0.421875,0.42857142857142855,NA,8.285714285714286,3.9642857142857144
2023,2,GB,47,26,21,0.5531914893617021,0.44680851063829785,0.5555555555555556,NA,8.84,5.285714285714286
2023,2,HOU,79,53,26,0.6708860759493671,0.3291139240506329,0.5714285714285714,NA,9.27659574468085,4.1
2023,2,IND,56,33,23,0.5892857142857143,0.4107142857142857,0.5,0.06060606060606061,4.121212121212121,5.48
2023,2,JAX,64,46,18,0.71875,0.28125,0.6666666666666666,NA,6.5,4.739130434782608
2023,2,KC,64,42,22,0.65625,0.34375,0.5,NA,6.682926829268292,6.172413793103448
2023,2,LA,78,56,22,0.717948717948718,0.28205128205128205,0.3333333333333333,NA,6.6,4.235294117647059
2023,2,LAC,66,45,21,0.6818181818181818,0.3181818181818182,0.75,NA,10.75609756097561,4.185185185185185
2023,2,LV,39,24,15,0.6153846153846154,0.38461538461538464,0.5,0.08333333333333333,7.916666666666667,4
2023,2,MIA,61,31,30,0.5081967213114754,0.4918032786885246,0.42857142857142855,NA,8.966666666666667,6.142857142857143
2023,2,MIN,55,46,9,0.8363636363636363,0.16363636363636364,0.8,NA,9.068181818181818,5
2023,2,NE,71,46,25,0.647887323943662,0.352112676056338,0.4,NA,9,3
2023,2,NO,74,41,33,0.5540540540540541,0.44594594594594594,0.5,NA,7.675675675675675,3
2023,2,NYG,67,40,27,0.5970149253731343,0.40298507462686567,0.5789473684210527,NA,9.35135135135135,3.9615384615384617
2023,2,NYJ,46,30,16,0.6521739130434783,0.34782608695652173,1,NA,10.11111111111111,7.5
2023,2,PHI,75,27,48,0.36,0.64,0.09090909090909091,NA,9.043478260869565,3.888888888888889
2023,2,PIT,54,32,22,0.5925925925925926,0.4074074074074074,0,NA,5.733333333333333,10
2023,2,SEA,67,42,25,0.6268656716417911,0.373134328358209,0.5,NA,6.317073170731708,3.6875
2023,2,SF,54,26,28,0.48148148148148145,0.5185185185185185,0.3333333333333333,NA,9.04,5.470588235294118
2023,2,TB,68,34,34,0.5,0.5,0.4444444444444444,0.14705882352941177,7.411764705882353,5.576923076923077
2023,2,TEN,63,29,34,0.4603174603174603,0.5396825396825397,0.25,NA,8.791666666666666,3.15
2023,2,WAS,67,43,24,0.6417910447761194,0.3582089552238806,0.4444444444444444,NA,5.871794871794871,5.925925925925926
2023,3,ARI,55,24,31,0.43636363636363634,0.5636363636363636,0.5,NA,6.238095238095238,6.235294117647059
2023,3,ATL,65,45,20,0.6923076923076923,0.3076923076923077,1,NA,7.657894736842105,4.095238095238095
2023,3,BAL,72,35,37,0.4861111111111111,0.5138888888888888,0,NA,6.419354838709677,4.181818181818182
2023,3,BUF,65,32,33,0.49230769230769234,0.5076923076923077,0.3,0.1875,9.5625,3.85
2023,3,CAR,75,61,14,0.8133333333333334,0.18666666666666668,0.6666666666666666,NA,8.224137931034482,3.764705882352941
2023,3,CHI,51,25,26,0.49019607843137253,0.5098039215686274,0.5,NA,14.272727272727273,3.6363636363636362
2023,3,CIN,74,51,23,0.6891891891891891,0.3108108108108108,0.5,NA,7.020408163265306,5.230769230769231
2023,3,CLE,67,36,31,0.5373134328358209,0.4626865671641791,0.25,NA,8.242424242424242,3.925925925925926
2023,3,DAL,75,42,33,0.56,0.44,0.47619047619047616,NA,5.15,5.76
2023,3,DEN,59,39,20,0.6610169491525424,0.3389830508474576,0.6153846153846154,NA,10.842105263157896,5.3478260869565215
2023,3,DET,64,33,31,0.515625,0.484375,0.18181818181818182,0.15151515151515152,8.242424242424242,3
2023,3,GB,72,46,26,0.6388888888888888,0.3611111111111111,0.8125,NA,11.863636363636363,3.5
2023,3,HOU,56,30,26,0.5357142857142857,0.4642857142857143,0.3076923076923077,0.1,8.4,7.4
2023,3,IND,84,49,35,0.5833333333333334,0.4166666666666667,0.625,NA,7.795454545454546,3.4814814814814814
2023,3,JAX,69,42,27,0.6086956521739131,0.391304347826087,0,0.09523809523809523,7.119047619047619,4.896551724137931
2023,3,KC,75,38,37,0.5066666666666667,0.49333333333333335,0.6,0.05263157894736842,6.684210526315789,4.666666666666667
2023,3,LA,52,39,13,0.75,0.25,0.8181818181818182,NA,9.606060606060606,5.5
2023,3,LAC,64,49,15,0.765625,0.234375,0.6,NA,7.104166666666667,5.439024390243903
2023,3,LV,68,49,19,0.7205882352941176,0.27941176470588236,0.8,NA,10.363636363636363,3.107142857142857
2023,3,MIA,71,28,43,0.39436619718309857,0.6056338028169014,0.4,0.10714285714285714,6.607142857142857,8.76
2023,3,MIN,78,54,24,0.6923076923076923,0.3076923076923077,0.7222222222222222,NA,7.94,4.65625
2023,3,NE,69,29,40,0.42028985507246375,0.5797101449275363,NA,0.1724137931034483,9.689655172413794,5.933333333333334
2023,3,NO,60,38,22,0.6333333333333333,0.36666666666666664,0.6666666666666666,NA,8.088235294117647,3.608695652173913
2023,3,NYG,47,36,11,0.7659574468085106,0.23404255319148937,0.5,NA,6.090909090909091,2.6818181818181817
2023,3,NYJ,61,39,22,0.639344262295082,0.36065573770491804,0.75,NA,6.75,4.055555555555555
2023,3,PHI,78,38,40,0.48717948717948717,0.5128205128205128,0.47368421052631576,NA,9.243243243243244,5.608695652173913
2023,3,PIT,60,29,31,0.48333333333333334,0.5166666666666667,1,NA,8.142857142857142,7.5
2023,3,SEA,72,39,33,0.5416666666666666,0.4583333333333333,0.5,NA,8.25,6.521739130434782
2023,3,SF,78,39,39,0.5,0.5,0.45,NA,4.918918918918919,8.08
2023,3,TB,45,28,17,0.6222222222222222,0.37777777777777777,0.7,NA,10.56,3.7333333333333334
2023,3,TEN,45,30,15,0.6666666666666666,0.3333333333333333,0.8,NA,10.16,3.3076923076923075
2023,3,WAS,51,38,13,0.7450980392156863,0.2549019607843137,0.6666666666666666,NA,7.068965517241379,2
2023,4,ARI,68,42,26,0.6176470588235294,0.38235294117647056,0.7272727272727273,NA,8.268292682926829,2.8214285714285716
2023,4,ATL,57,35,22,0.6140350877192983,0.38596491228070173,0.7142857142857143,NA,8.258064516129032,4.947368421052632
2023,4,BAL,55,22,33,0.4,0.6,0.42857142857142855,NA,6.315789473684211,5.666666666666667
2023,4,BUF,56,27,29,0.48214285714285715,0.5178571428571429,0.4666666666666667,NA,8.2,7.761904761904762
2023,4,CAR,68,37,31,0.5441176470588235,0.45588235294117646,0.42857142857142855,NA,3.6875,5.64
2023,4,CHI,70,39,31,0.5571428571428572,0.44285714285714284,0.3333333333333333,NA,8.857142857142858,4.642857142857143
2023,4,CIN,51,33,18,0.6470588235294118,0.35294117647058826,0.5,NA,4.724137931034483,5.4
2023,4,CLE,65,40,25,0.6153846153846154,0.38461538461538464,0.6666666666666666,NA,8.722222222222221,2.3684210526315788
2023,4,DAL,70,40,30,0.5714285714285714,0.42857142857142855,0.55,NA,6.305555555555555,3.6333333333333333
2023,4,DEN,48,29,19,0.6041666666666666,0.3958333333333333,0.6666666666666666,NA,6.392857142857143,6.523809523809524
2023,4,DET,73,30,43,0.410958904109589,0.589041095890411,0.21052631578947367,NA,6.428571428571429,5.052631578947368
2023,4,GB,55,42,13,0.7636363636363637,0.23636363636363636,0.7692307692307693,NA,9.527777777777779,2.130434782608696
2023,4,HOU,69,31,38,0.4492753623188406,0.5507246376811594,0.4166666666666667,0.06451612903225806,8.35483870967742,10.176470588235293
2023,4,IND,60,29,31,0.48333333333333334,0.5166666666666667,0.4444444444444444,NA,12.44,5.090909090909091
2023,4,JAX,64,32,32,0.5,0.5,0.5,NA,5.966666666666667,3.6956521739130435
2023,4,KC,66,31,35,0.4696969696969697,0.5303030303030303,0.38461538461538464,NA,6.5,7.722222222222222
2023,4,LA,78,42,36,0.5384615384615384,0.46153846153846156,0.42857142857142855,NA,7.425,4.222222222222222
2023,4,LAC,63,26,37,0.4126984126984127,0.5873015873015873,0.4,NA,12.041666666666666,6.538461538461538
2023,4,LV,69,46,23,0.6666666666666666,0.3333333333333333,0.5882352941176471,NA,6.538461538461538,5.583333333333333
2023,4,MIA,59,40,19,0.6779661016949152,0.3220338983050847,0.5384615384615384,NA,5.371428571428571,5.36
2023,4,MIN,44,21,23,0.4772727272727273,0.5227272727272727,0.3333333333333333,NA,8.789473684210526,3.9166666666666665
2023,4,NE,55,32,23,0.5818181818181818,0.41818181818181815,0.3333333333333333,NA,7.6,4.5625
2023,4,NO,61,42,19,0.6885245901639344,0.3114754098360656,1,NA,8.282051282051283,5.041666666666667
2023,4,NYG,74,45,29,0.6081081081081081,0.3918918918918919,0.25,NA,3.676470588235294,4.814814814814815
2023,4,NYJ,58,41,17,0.7068965517241379,0.29310344827586204,0.6,NA,7.461538461538462,2.2857142857142856
2023,4,PHI,68,40,28,0.5882352941176471,0.4117647058823529,0.375,NA,10.756756756756756,4.72
2023,4,PIT,56,31,25,0.5535714285714286,0.44642857142857145,0.4,NA,6.214285714285714,5
2023,4,SEA,51,28,23,0.5490196078431373,0.45098039215686275,0.375,NA,4.923076923076923,7.4
2023,4,SF,53,22,31,0.41509433962264153,0.5849056603773585,0.3125,NA,8.619047619047619,5.2
2023,4,TB,68,35,33,0.5147058823529411,0.4852941176470588,0.5333333333333333,NA,5.7272727272727275,5.28
2023,4,TEN,62,29,33,0.46774193548387094,0.532258064516129,0.6666666666666666,NA,11.884615384615385,4.526315789473684
2023,4,WAS,74,46,28,0.6216216216216216,0.3783783783783784,0.4666666666666667,NA,9.731707317073171,4.655172413793103
2023,5,ARI,57,35,22,0.6140350877192983,0.38596491228070173,0.3333333333333333,NA,9.75,5.6
2023,5,ATL,75,39,36,0.52,0.48,0.4444444444444444,NA,8.342105263157896,4.586206896551724
2023,5,BAL,67,42,25,0.6268656716417911,0.373134328358209,0.7272727272727273,NA,11.105263157894736,3.090909090909091
2023,5,BUF,55,41,14,0.7454545454545455,0.2545454545454545,0.8333333333333334,NA,11.075,2.5925925925925926
2023,5,CAR,65,42,23,0.6461538461538462,0.35384615384615387,0.6875,NA,6.219512195121951,3.24
2023,5,CHI,64,32,32,0.5,0.5,0.6923076923076923,NA,9.172413793103448,10.466666666666667
2023,5,CIN,79,49,30,0.620253164556962,0.379746835443038,0.5555555555555556,NA,6.521739130434782,4.305555555555555
2023,5,DAL,49,30,19,0.6122448979591837,0.3877551020408163,NA,NA,11.73076923076923,5.125
2023,5,DEN,58,35,23,0.603448275862069,0.39655172413793105,0.4,NA,5.709677419354839,7.4
2023,5,DET,60,30,30,0.5,0.5,0.35714285714285715,NA,5.678571428571429,6.05
2023,5,GB,57,32,25,0.5614035087719298,0.43859649122807015,0.25,NA,7.966666666666667,8.1875
2023,5,HOU,58,35,23,0.603448275862069,0.39655172413793105,0.5,0.02857142857142857,8.371428571428572,4.15
2023,5,IND,61,27,34,0.4426229508196721,0.5573770491803278,0.21428571428571427,NA,7.961538461538462,7.05
2023,5,JAX,83,42,41,0.5060240963855421,0.4939759036144578,0.4166666666666667,NA,7.945945945945946,4.36
2023,5,KC,64,43,21,0.671875,0.328125,0.7,NA,5.878048780487805,4.774193548387097
2023,5,LA,55,41,14,0.7454545454545455,0.2545454545454545,0.6666666666666666,NA,9.891891891891891,4.619047619047619
2023,5,LV,64,35,29,0.546875,0.453125,0.38461538461538464,NA,4.967741935483871,5.7272727272727275
2023,5,MIA,54,31,23,0.5740740740740741,0.42592592592592593,0.5,NA,4.1,10.681818181818182
2023,5,MIN,68,50,18,0.7352941176470589,0.2647058823529412,0.8888888888888888,NA,7.553191489361702,4.724137931034483
2023,5,NE,51,33,18,0.6470588235294118,0.35294117647058826,NA,NA,11,3.533333333333333
2023,5,NO,70,28,42,0.4,0.6,0.23076923076923078,NA,9.576923076923077,5.5
2023,5,NYG,68,39,29,0.5735294117647058,0.4264705882352941,0,NA,6.3125,4.521739130434782
2023,5,NYJ,62,30,32,0.4838709677419355,0.5161290322580645,0.47058823529411764,NA,6.961538461538462,5.684210526315789
2023,5,PHI,78,39,39,0.5,0.5,0.36363636363636365,NA,7.7894736842105265,5.96
2023,5,PIT,66,36,30,0.5454545454545454,0.45454545454545453,0.42857142857142855,NA,9.53125,3.6666666666666665
2023,5,SF,67,26,41,0.3880597014925373,0.6119402985074627,0.4,NA,8.44,6.222222222222222
2023,5,TEN,58,36,22,0.6206896551724138,0.3793103448275862,0.625,NA,7.742857142857143,5
2023,5,WAS,68,57,11,0.8382352941176471,0.16176470588235295,0.8333333333333334,NA,7.568627450980392,4.621621621621622
2023,6,ARI,73,43,30,0.589041095890411,0.410958904109589,0.5714285714285714,NA,10.390243902439025,4.619047619047619
2023,6,ATL,80,50,30,0.625,0.375,0.4166666666666667,NA,8.891304347826088,4
2023,6,BAL,70,31,39,0.44285714285714284,0.5571428571428572,0.17647058823529413,NA,7.566666666666666,5.857142857142857
2023,6,BUF,59,30,29,0.5084745762711864,0.4915254237288136,0.375,0.2,8.8,3.5789473684210527
2023,6,CAR,68,43,25,0.6323529411764706,0.36764705882352944,0.4,NA,8.076923076923077,3.9166666666666665
2023,6,CHI,65,29,36,0.4461538461538462,0.5538461538461539,0.42857142857142855,NA,5.916666666666667,4.125
2023,6,CIN,53,38,15,0.71698113207547165,0.2830188679245283,0.7142857142857143,NA,5.771428571428571,4.708333333333333
2023,6,CLE,70,36,34,0.5142857142857142,0.4857142857142857,0.4,NA,7,6.555555555555555
2023,6,DAL,61,35,26,0.5737704918032787,0.4262295081967213,0.5,NA,8.833333333333334,5.9523809523809526
2023,6,DEN,50,26,24,0.52,0.48,0.5,NA,5.318181818181818,4.461538461538462
2023,6,DET,69,47,22,0.6811594202898551,0.3188405797101449,0.5,NA,6.136363636363637,5.733333333333333
2023,6,HOU,60,29,31,0.48333333333333334,0.5166666666666667,0.375,NA,8.703703703703704,6.846153846153846
2023,6,IND,75,58,17,0.7733333333333333,0.22666666666666666,0.625,NA,7.163636363636364,5.393939393939394
2023,6,JAX,62,33,29,0.532258064516129,0.46774193548387094,0.5,NA,7.4,4.8
2023,6,KC,70,43,27,0.6142857142857143,0.38571428571428573,0.6428571428571429,NA,4.2439024390243905,6.7
2023,6,LA,55,27,28,0.4909090909090909,0.509090909090909,0.46153846153846156,NA,7.958333333333333,5.6
2023,6,LAC,61,38,23,0.6229508196721312,0.3770491803278688,0.6,NA,6.918918918918919,5.954545454545454
2023,6,LV,65,32,33,0.49230769230769234,0.5076923076923077,0.4666666666666667,0.125,8.03125,4.15
2023,6,MIA,65,32,33,0.49230769230769234,0.5076923076923077,0.3125,0.1875,8.5625,5.904761904761905
2023,6,MIN,55,33,22,0.6,0.4,1,NA,6.096774193548387,3.857142857142857
2023,6,NE,56,37,19,0.6607142857142857,0.3392857142857143,0.5555555555555556,NA,5.333333333333333,5.875
2023,6,NO,78,53,25,0.6794871794871795,0.32051282051282054,0.5714285714285714,NA,10.235294117647058,3.4242424242424243
2023,6,NYG,73,39,34,0.5342465753424658,0.4657534246575342,0.3888888888888889,NA,6.944444444444445,3
2023,6,NYJ,60,39,21,0.65,0.35,0.6363636363636364,NA,7.848484848484849,5.052631578947368
2023,6,PHI,69,47,22,0.6811594202898551,0.3188405797101449,0.45454545454545453,NA,8.088888888888889,4.535714285714286
2023,6,SEA,70,45,25,0.6428571428571429,0.35714285714285715,0.6,NA,8.414634146341463,5.2592592592592595
2023,6,SF,55,30,25,0.5454545454545454,0.45454545454545453,0.2857142857142857,NA,9.25925925925926,5.916666666666667
2023,6,TB,54,38,16,0.7037037037037037,0.2962962962962963,0.6,NA,11.972972972972974,3.263157894736842
2023,6,TEN,46,27,19,0.5869565217391305,0.41304347826086957,0.7,NA,8.095238095238095,8.666666666666666
2023,6,WAS,50,28,22,0.56,0.44,0.75,NA,9.478260869565217,5.5
2023,7,ARI,63,38,25,0.6031746031746031,0.3968253968253968,0,NA,6.9411764705882355,3
2023,7,ATL,64,26,38,0.40625,0.59375,0.36363636363636365,NA,8.12,5
2023,7,BAL,55,28,27,0.509090909090909,0.4909090909090909,0.42857142857142855,0.14285714285714285,8.821428571428571,9.285714285714286
2023,7,BUF,67,43,24,0.6417910447761194,0.3582089552238806,0.5555555555555556,NA,10.951219512195122,4.555555555555555
2023,7,CHI,69,31,38,0.4492753623188406,0.5507246376811594,0.6363636363636364,NA,1.8275862068965518,5.285714285714286
2023,7,CLE,73,39,34,0.5342465753424658,0.4657534246575342,0.3333333333333333,NA,8.18918918918919,5.875
2023,7,DEN,55,30,25,0.5454545454545454,0.45454545454545453,0.625,NA,7.827586206896552,4.4
2023,7,DET,73,59,14,0.8082191780821918,0.1917808219178082,0.8888888888888888,NA,6.433962264150943,4.2727272727272725
2023,7,GB,61,32,29,0.5245901639344263,0.47540983606557374,0.5555555555555556,0.09375,6.90625,5.318181818181818
2023,7,IND,67,27,40,0.40298507462686567,0.5970149253731343,0.2727272727272727,NA,9.08695652173913,11.4
2023,7,JAX,56,30,26,0.5357142857142857,0.4642857142857143,0.3333333333333333,0.06666666666666667,6.366666666666666,7.285714285714286
2023,7,KC,64,43,21,0.671875,0.328125,0.8333333333333334,NA,8.166666666666666,7.4375
2023,7,LA,63,32,31,0.5079365079365079,0.49206349206349204,0.5,NA,9.068965517241379,8
2023,7,LAC,61,35,26,0.5737704918032787,0.4262295081967213,0.6666666666666666,NA,10.8,5.588235294117647
2023,7,LV,61,47,14,0.7704918032786885,0.22950819672131148,0.8333333333333334,NA,7.177777777777778,3.2222222222222223
2023,7,MIA,48,36,12,0.75,0.25,0.3333333333333333,NA,8.09375,2.260869565217391
2023,7,MIN,66,45,21,0.6818181818181818,0.3181818181818182,0.6666666666666666,0.044444444444444446,5.533333333333333,5
2023,7,NE,56,31,25,0.5535714285714286,0.44642857142857145,0.3333333333333333,NA,3.3333333333333335,6.8
2023,7,NO,88,57,31,0.6477272727272727,0.3522727272727273,0.5217391304347826,NA,5.8545454545454545,5.333333333333333
2023,7,NYG,65,33,32,0.5076923076923077,0.49230769230769234,0.4,NA,10.96551724137931,6.333333333333333
2023,7,PHI,68,34,34,0.5,0.5,0.16666666666666666,NA,7.354838709677419,5.3478260869565215
2023,7,PIT,56,27,29,0.48214285714285715,0.5178571428571429,0.2857142857142857,NA,8.52,6.529411764705882
2023,7,SEA,58,26,32,0.4482758620689655,0.5517241379310345,0.3333333333333333,NA,9.541666666666666,2.388888888888889
2023,7,SF,53,31,22,0.5849056603773585,0.41509433962264153,0.2,NA,8,6.0476190476190474
2023,7,TB,65,45,20,0.6923076923076923,0.3076923076923077,1,NA,7.571428571428571,5.703703703703703
2023,7,WAS,67,48,19,0.7164179104477612,0.2835820895522388,0.7142857142857143,NA,8.976190476190476,4.954545454545454
2023,8,ARI,73,40,33,0.547945205479452,0.4520547945205479,0.75,NA,7.108108108108108,2.96
2023,8,ATL,66,40,26,0.6060606060606061,0.3939393939393939,0.5,NA,8.941176470588236,4.05
2023,8,BAL,60,31,29,0.5166666666666667,0.48333333333333334,0.18181818181818182,NA,5.925925925925926,4.722222222222222
2023,8,BUF,68,42,26,0.6176470588235294,0.38235294117647056,0.5333333333333333,NA,5.975,4.967741935483871
2023,8,CAR,61,37,24,0.6065573770491803,0.39344262295081966,0.3333333333333333,NA,6.32258064516129,5.5
2023,8,CHI,64,39,25,0.609375,0.390625,0.5,NA,6.864864864864865,4.64
2023,8,CIN,62,35,27,0.5645161290322581,0.43548387096774194,0.5833333333333334,NA,5.65625,4.5
2023,8,CLE,75,35,40,0.4666666666666667,0.5333333333333333,0.5833333333333334,NA,8.84375,10.5625
2023,8,DAL,63,37,26,0.5873015873015873,0.4126984126984127,0.625,NA,8.617647058823529,5.037037037037037
2023,8,DEN,65,25,40,0.38461538461538464,0.6153846153846154,0.3,NA,6.684210526315789,6
2023,8,DET,81,38,43,0.4691358024691358,0.5308641975308642,0.46153846153846156,NA,4.621621621621622,6.769230769230769
2023,8,GB,62,45,17,0.7258064516129032,0.27419354838709675,0.6428571428571429,NA,9.073170731707316,5.041666666666667
2023,8,HOU,57,27,30,0.47368421052631576,0.5263157894736842,0.2222222222222222,NA,7.458333333333333,4.625
2023,8,IND,67,43,24,0.6417910447761194,0.3582089552238806,0.5,NA,7.926829268292683,3.347826086956522
2023,8,JAX,66,35,31,0.5303030303030303,0.4696969696969697,0.5,NA,6.71875,5.583333333333333
2023,8,KC,57,41,16,0.7192982456140351,0.2807017543859649,0.5714285714285714,NA,7.2894736842105265,6.416666666666667
2023,8,LA,60,36,24,0.6,0.4,0.6363636363636364,NA,6.40625,7.166666666666667
2023,8,LAC,65,40,25,0.6153846153846154,0.38461538461538464,0.8571428571428571,0.05,4.35,6.774193548387097
2023,8,LV,45,27,18,0.6,0.4,0,NA,11.142857142857142,7
2023,8,MIA,73,47,26,0.6438356164383562,0.3561643835616438,0.625,NA,6.777777777777778,4.833333333333333
2023,8,MIN,69,38,31,0.5507246376811594,0.4492753623188406,0.6428571428571429,NA,6.057142857142857,4.576923076923077
2023,8,NE,51,32,19,0.6274509803921569,0.37254901960784315,0.6666666666666666,NA,6.896551724137931,4.368421052631579
2023,8,NO,66,30,36,0.45454545454545453,0.5454545454545454,0.14285714285714285,NA,13.137931034482758,6.9
2023,8,NYG,70,18,52,0.2571428571428571,0.7428571428571429,0.16666666666666666,NA,1.4285714285714286,2.8333333333333335
2023,8,NYJ,62,40,22,0.6451612903225806,0.3548387096774194,1,NA,7.638888888888889,6.882352941176471
2023,8,PHI,62,40,22,0.6451612903225806,0.3548387096774194,0.25,NA,8,4.724137931034483
2023,8,PIT,64,46,18,0.71875,0.28125,0.75,NA,8.953488372093023,3.88
2023,8,SEA,55,38,17,0.6909090909090909,0.3090909090909091,0.6153846153846154,NA,7.675675675675675,5.739130434782608
2023,8,SF,56,33,23,0.5892857142857143,0.4107142857142857,0.5555555555555556,NA,8.709677419354838,7.7727272727272725
2023,8,TB,63,46,17,0.7301587301587301,0.2698412698412698,1,NA,7.285714285714286,5.32
2023,8,TEN,67,31,36,0.4626865671641791,0.5373134328358209,0.5,NA,11.137931034482758,5.684210526315789
2023,8,WAS,69,53,16,0.7681159420289855,0.2318840579710145,0.6666666666666666,NA,7.461538461538462,4.256410256410256
2023,9,ARI,48,27,21,0.5625,0.4375,NA,NA,2.45,3.909090909090909
2023,9,ATL,67,39,28,0.582089552238806,0.417910447761194,0.16666666666666666,NA,10.289473684210526,8.19047619047619
2023,9,BAL,75,34,41,0.4533333333333333,0.5466666666666666,0.47368421052631576,NA,8.121212121212121,3.6153846153846154
2023,9,BUF,56,40,16,0.7142857142857143,0.2857142857142857,0.8571428571428571,NA,7.894736842105263,5.423076923076923
2023,9,CAR,71,43,28,0.6056338028169014,0.39436619718309857,0.6666666666666666,NA,4.615384615384615,3.5833333333333335
2023,9,CHI,64,32,32,0.5,0.5,0.4444444444444444,NA,6.133333333333334,7.666666666666667
2023,9,CIN,67,45,22,0.6716417910447762,0.3283582089552239,0.8,NA,6.568181818181818,5.903225806451613
2023,9,CLE,71,31,40,0.43661971830985913,0.5633802816901409,0.5,NA,7.033333333333333,6.315789473684211
2023,9,DAL,71,49,22,0.6901408450704225,0.30985915492957744,0.5384615384615384,NA,9.545454545454545,4.344827586206897
2023,9,GB,68,30,38,0.4411764705882353,0.5588235294117647,0.16666666666666666,NA,6.653846153846154,5.2
2023,9,HOU,66,47,19,0.7121212121212122,0.2878787878787879,0.6428571428571429,NA,11.023809523809524,6.833333333333333
2023,9,IND,57,27,30,0.47368421052631576,0.5263157894736842,0.42857142857142855,NA,3.576923076923077,4.411764705882353
2023,9,KC,56,32,24,0.5714285714285714,0.42857142857142855,0.75,NA,5.566666666666666,5.8
2023,9,LA,55,29,26,0.5272727272727272,0.4727272727272727,NA,NA,9.357142857142858,3.6923076923076925
2023,9,LAC,56,35,21,0.625,0.375,0.3333333333333333,NA,5.333333333333333,4
2023,9,LV,59,25,34,0.423728813559322,0.576271186440678,0.3,0.12,8.12,7.625
2023,9,MIA,58,37,21,0.6379310344827587,0.3620689655172414,0,NA,8.264705882352942,3.4285714285714284
2023,9,MIN,74,41,33,0.5540540540540541,0.44594594594594594,0.6190476190476191,NA,6.305555555555555,4.76
2023,9,NE,63,44,19,0.6984126984126984,0.30158730158730157,0.5,0.13636363636363635,8.522727272727273,5.166666666666667
2023,9,NO,62,35,27,0.5645161290322581,0.43548387096774194,0.4117647058823529,0.02857142857142857,4.171428571428572,4.846153846153846
2023,9,NYG,63,38,25,0.6031746031746031,0.3968253968253968,0.5,NA,9.862068965517242,6.315789473684211
2023,9,NYJ,77,57,20,0.7402597402597403,0.2597402597402597,0.8571428571428571,NA,7.204081632653061,3.5757575757575757
2023,9,PHI,59,26,33,0.4406779661016949,0.559322033898305,0.09090909090909091,NA,8.652173913043478,5.294117647058823
2023,9,PIT,60,30,30,0.5,0.5,0.5,0.06666666666666667,5.333333333333333,5.578947368421052
2023,9,SEA,47,32,15,0.6808510638297872,0.3191489361702128,0.5,NA,7.821428571428571,4.384615384615385
2023,9,TB,63,32,31,0.5079365079365079,0.49206349206349204,0.5,NA,8.8,5.428571428571429
2023,9,TEN,68,43,25,0.6323529411764706,0.36764705882352944,0.5,NA,10.076923076923077,5.136363636363637
2023,9,WAS,77,48,29,0.6233766233766234,0.37662337662337664,0.5,NA,8.533333333333333,5.655172413793103
2023,10,ARI,61,35,26,0.5737704918032787,0.4262295081967213,0.2727272727272727,NA,10.40625,6
2023,10,ATL,66,25,41,0.3787878787878788,0.6212121212121212,0.23076923076923078,NA,8.80952380952381,4.083333333333333
2023,10,BAL,50,26,24,0.52,0.48,0.25,NA,10.434782608695652,8.923076923076923
2023,10,BUF,53,27,26,0.5094339622641509,0.49056603773584906,0.125,NA,8.692307692307692,5.533333333333333
2023,10,CAR,57,41,16,0.7192982456140351,0.2807017543859649,0.75,NA,6.7631578947368425,3.7142857142857144
2023,10,CHI,70,33,37,0.4714285714285714,0.5285714285714286,0.42857142857142855,0.09090909090909091,6.7272727272727275,5.05
2023,10,CIN,60,44,16,0.7333333333333333,0.26666666666666666,0.6666666666666666,NA,8.8,6.037037037037037
2023,10,CLE,76,39,37,0.5131578947368421,0.4868421052631579,0.6666666666666666,NA,10.571428571428571,5.6
2023,10,DAL,77,44,33,0.5714285714285714,0.42857142857142855,0.5555555555555556,0.20454545454545456,10.431818181818182,4.575757575757576
